id,categories,title,authors,published,abs
2604.20593v1,Battery-Simulation,Predicting co-segregation in multicomponent alloys with solute-solute interactions,Zuoyong Zhang; Chuang Deng,2026-04-22T14:11:24Z,https://arxiv.org/abs/2604.20593v1
2604.20450v1,Battery-Simulation,Including nanoparticle shape into macrospin models,Iago López-Vázquez; Òscar Iglesias; David Serantes,2026-04-22T11:13:15Z,https://arxiv.org/abs/2604.20450v1
2604.20424v1,Battery-Simulation,Phonon driven non-equilibrium triggers for thermal runaway in battery electrodes,Harry Mclean; Francis Huw Davies; Ned Thaddeus Taylor; David W. Horsell; Steven P. Hepplestone,2026-04-22T10:46:38Z,https://arxiv.org/abs/2604.20424v1
2604.20355v1,Battery-Simulation,Fluctuation-driven multi-step charge density wave transition in monolayer TiSe$_2$,Luka Benić; Dino Novko; Ivor Lončarić,2026-04-22T08:57:42Z,https://arxiv.org/abs/2604.20355v1
2604.20309v1,Battery-Simulation,Multilayer Laue Lenses for Enhanced Spatial Resolution in Dark-Field X-ray Microscopy,Steffen Staeck; Can Yildirim; Raquel Rodriguez-Lamas; Thomas Dufrane; Carsten Detlefs; Nis Gellert; Antonella Gayoso Padula; Henning Friis Poulsen,2026-04-22T08:09:08Z,https://arxiv.org/abs/2604.20309v1
2604.19939v1,Battery-Simulation,Accelerating the Design of Resorbable Magnesium Alloys: A Machine Learning Approach to Property Prediction,Vickey Nandal; Vít Beneš; Pavel Baláž; Jiří Ryjáček; Karel Tesař,2026-04-21T19:30:21Z,https://arxiv.org/abs/2604.19939v1
2604.19519v1,Battery-Simulation,Operando Characterization of Volume Changes in Lithium-Ion Battery Electrodes during Cycling using Isotope Multilayers,Erwin Hueger; Daniel Uxa; Lars Doerrer; Jochen Stahn; Harald Schmidt,2026-04-21T14:40:40Z,https://arxiv.org/abs/2604.19519v1
2604.19847v1,Battery-Simulation,Organosilane-functionalized hydrothermal-derived coatings on titanium alloys for hydrophobization and corrosion protection,S. Rahimipour; B. Rafiei; E. Salahinejad,2026-04-21T13:12:48Z,https://arxiv.org/abs/2604.19847v1
2604.19421v1,Battery-Simulation,Fast projections of two-dimensional light patterns using acousto-optical deflectors,Robbert Decruyenaere; Clara Tanghe; Senne Van Wellen; Karel Van Acoleyen,2026-04-21T12:52:33Z,https://arxiv.org/abs/2604.19421v1
2604.19329v1,Battery-Simulation,Electrically steered conduction topologies and period-doubling phase dynamics in VO2,Siyuan Huang; Shuaishuai Sun; Yin Shi; Wentao Wang; Chunhui Zhu; Huanfang Tian; Huaixin Yang; Jun Li; Jianqi Li,2026-04-21T10:57:07Z,https://arxiv.org/abs/2604.19329v1
2604.19289v1,Battery-Simulation,Corneal deformation mapping and FE-based strain analysis via digital image correlation: biomechanical changes after CXL and laser refractive surgery,Benedetta Fantaci; Alejandro Frechilla; Matteo Frigelli; Philippe Büchler; Sabine Kling; Begoña Calvo,2026-04-21T09:54:31Z,https://arxiv.org/abs/2604.19289v1
2604.19228v1,Battery-Simulation,Rippled graphene pores as fluidic memristive devices with synaptic and neuromorphic functionalities,Wenzhe Zhou; Dongjiao Ge; Ao Zhang; Jincheng Xu; Yu Ji; Yiran Gong; Wenchang Zhang; Jidong Li; Li Lin; Zhiping Xu; Pengzhan Sun,2026-04-21T08:34:15Z,https://arxiv.org/abs/2604.19228v1
2604.19080v1,Battery-Simulation,Ultrafast Light-Induced Magnetoelectric Effect in van der Waals Magnetic Semiconductor Heterostructures,Wenyi Zhou; Ravi Kumar Bandapelli; Hari Paudyal; Bangzheng Han; I-Hsuan Kao; Ziling Li; Yuqing Zhu; Durga Paudyal; Jyoti Katoch; Simranjeet Singh; Roland K. Kawakami,2026-04-21T04:45:10Z,https://arxiv.org/abs/2604.19080v1
2604.20687v1,Battery-Simulation,Toward nanophotonic platforms for solid-state $^{229}$Th nuclear clocks,Sandro Kraemer; Karen Mamian; Toby Bi; Shun Fujii; Jan de Haan; Harshith Babu; Arno Claessens; Rafael Ferrer Garcia; Fedor Ivandikov; Piet Van Duppen; Andreas Dragoun; Christoph E. Düllmann; Christoph Marquardt; Ulrich Wahl; Bart Kuyken; Thorsten Schumm; Pascal Del'Haye; Lino M. C. Pereira; Georgy A. Kazakov; Kasper Van Gasse; Charles Roques-Carmes,2026-04-22T15:35:31Z,https://arxiv.org/abs/2604.20687v1
