id,categories,title,authors,published,abs
2607.14076v1,WorldModel-Diffusion,From Pixels to States: Rethinking Interactive World Models as Game Engines,Zhen Li; Zian Meng; Shuwei Shi; Mingliang Zhai; Jiaming Tan; Chuanhao Li; Kaipeng Zhang,2026-07-15T17:48:48Z,https://arxiv.org/abs/2607.14076v1
2607.14005v1,WorldModel-Diffusion,M$^\text{4}$World: A Multi-view Multimodal Driving World Model for Interactive Object Manipulation and Minute-long Streaming,Ke Cheng; Hanqiao Ye; Lei Shi; Yahui Liu; Yunhan Shen; Jingtao Dong; Zhenke Wang; Wenxuan Ao; Weixiang Xu; Kaining Huang; Shuhan Shen,2026-07-15T16:36:33Z,https://arxiv.org/abs/2607.14005v1
2607.13978v1,WorldModel-Diffusion,Music-to-Dance Generation via Atomic Movements,Xinhao Cai; Yixuan Sun; Minghang Zheng; Qingchao Chen; Xin Jin; Song-chun Zhu; Yang Liu,2026-07-15T16:03:55Z,https://arxiv.org/abs/2607.13978v1
2607.13927v1,WorldModel-Diffusion,Cyclone: Diffusion Model for Cycle-Consistent Weather Editing from Unpaired Driving Data,Thang-Anh-Quan Nguyen; Moussab Bennehar; Luis Guillermo Roldao Jimenez; Nathan Piasco; Dzmitry Tsishkou; Laurent Caraffa; Jean-Philippe Tarel; Roland Brémond,2026-07-15T15:08:45Z,https://arxiv.org/abs/2607.13927v1
2607.13812v1,WorldModel-Diffusion,TCAM-Diff: Triplane-Aware Cross-Attention Medical Diffusion Model,Zhenkai Zhang; Krista A. Ehinger; Tom Drummond,2026-07-15T13:23:01Z,https://arxiv.org/abs/2607.13812v1
2607.13685v1,WorldModel-Diffusion,DNA: Dual-stage Native Attribution for Generated Image Source Tracing,Chao Wang; Kejiang Chen; Zijin Yang; Yaofei Wang; Yuang Qi; Weiming Zhang; Nenghai Yu,2026-07-15T10:27:52Z,https://arxiv.org/abs/2607.13685v1
2607.13681v1,WorldModel-Diffusion,Towards Spatial Supersensing in the Wild,Tianjun Gu; Tianyu Xin; Kuan Zhang; Bowen Yang; Kok-Chung Chua; Peize Li; Xinran Zhang; Yupeng Chen; Qiyue Zhao; Qinlei Xie; Jianhang Liu; Yucheng Lu; Yinan Han; Marco Pavone; Yiming Li,2026-07-15T10:24:51Z,https://arxiv.org/abs/2607.13681v1
2607.13651v1,WorldModel-Diffusion,From Surface Forecasting to Observability Forecasting: A Latent World Model for Cloud-Aware EO Monitoring,Mohanad Albughdadi,2026-07-15T09:52:22Z,https://arxiv.org/abs/2607.13651v1
2607.13563v1,WorldModel-Diffusion,Nexus: Native Mesh Generation with Diffusion,Hanxiao Wang; Ying-Tian Liu; Yuan-Chen Guo; Qi-Yuan Feng; Zi-Xin Zou; Ding Liang; Biao Zhang; Yan-Pei Cao,2026-07-15T08:04:46Z,https://arxiv.org/abs/2607.13563v1
2607.13527v1,WorldModel-Diffusion,VGIF-Score: Interpretable and Diagnostic Evaluation of Spatio-Temporal Instruction Following in Video Generation,Songyu Xu; Xin Wang; Qiang Chen; Xinran Wang; Muxi Diao; Yuxuan Zhang; Kongming Liang; Rui Lin; Zhanyu Ma,2026-07-15T07:26:05Z,https://arxiv.org/abs/2607.13527v1
2607.13471v1,WorldModel-Diffusion,Bring Music The Horizon: Music-Driven 360$^\circ$ Video Generation,Kai Hsu Tsai; Yong Wei Fu; Hung I Yang; Yu-Chih Chen,2026-07-15T06:00:47Z,https://arxiv.org/abs/2607.13471v1
2607.13451v1,WorldModel-Diffusion,Learning Physics-Guided Residual Dynamics for Deformable Object Simulation,Shivansh Patel; Kaifeng Zhang; Sanjay Pokkali; Svetlana Lazebnik; Yunzhu Li,2026-07-15T05:15:43Z,https://arxiv.org/abs/2607.13451v1
2607.13371v1,WorldModel-Diffusion,RoughNet: Mapping Arctic Sea Ice Roughness Using Diffusion-Based Super-Resolution of Satellite Imagery,Tessa Cannon; Michel Tsamados; Petru Manescu; Thomas Newman; Christian Haas; Veit Helm; Weibin Chen; Randall Scharien,2026-07-15T01:25:35Z,https://arxiv.org/abs/2607.13371v1
2607.13365v1,WorldModel-Diffusion,DiffGI: Differentiable Geometry Images for High-Fidelity Thin-Shell 3D Generation,Eungjune Shim; Hansol Lee; Eunjung Ju,2026-07-15T01:00:01Z,https://arxiv.org/abs/2607.13365v1
2607.13336v1,WorldModel-Diffusion,Delving into the Temporal Challenges of Unified Video Protection Against Image-to-Video and Fine-Tuning-based Customization,Yuxin Huang; Ziming Hong; Mingming Gong; Wanyu Wang; Jing Zhang; Tongliang Liu,2026-07-14T23:50:57Z,https://arxiv.org/abs/2607.13336v1
2607.13164v1,WorldModel-Diffusion,Text2Sign: A Single-GPU Diffusion Baseline for Text-to-Sign Language Video Generation,Ruize Xia,2026-07-14T18:15:32Z,https://arxiv.org/abs/2607.13164v1
2607.13031v1,WorldModel-Diffusion,The Seriality Gap in Video Diffusion Models,Jorge Diaz Chao; Konpat Preechakul; Yuxi Liu; Yutong Bai,2026-07-14T17:59:22Z,https://arxiv.org/abs/2607.13031v1
2607.13017v1,WorldModel-Diffusion,FlowWAM: Optical Flow as a Unified Action Representation for World Action Models,Yixiang Chen; Peiyan Li; Yuan Xu; Qisen Ma; Jiabing Yang; Kai Wang; Jianhua Yang; Dong An; He Guan; Gaoteng Liu; Jianlou Si; Jun Huang; Jing Liu; Nianfeng Liu; Yan Huang; Liang Wang,2026-07-14T17:57:12Z,https://arxiv.org/abs/2607.13017v1
2607.12800v1,WorldModel-Diffusion,UniVR: Thinking in Visual Space for Unified Visual Reasoning,Zhongwei Ren; Yunchao Wei; Yao Zhao; Weibo Gong; Xiao Liu; Anran Wang; Xiangtai Li; Xiaojie Jin,2026-07-14T14:15:13Z,https://arxiv.org/abs/2607.12800v1
2607.12785v2,WorldModel-Diffusion,ExtraGS: Enhancing Endoscopic View Extrapolation via Diffusion-Guided 3D Gaussian Splatting,Cheng-Tai Hsieh; Jiwei Shan; Han Fang; Jianshu Hu; Tao Ni; Lijun Han; Yutong Ban; Shing Shin Cheng; Hesheng Wang,2026-07-14T14:00:50Z,https://arxiv.org/abs/2607.12785v2
2607.12753v1,WorldModel-Diffusion,RFMSR: Residual Flow Matching for Image Super-Resolution,Shuwei Huang; Tianyao Luo; Jicheng Liu; Daizong Liu; Pan Zhou,2026-07-14T13:19:36Z,https://arxiv.org/abs/2607.12753v1
2607.12750v1,WorldModel-Diffusion,CRC-HGD: A Histopathological Image Dataset for Grading Colorectal Cancer,Elham Amjadi; Amin Bahreini; Sayed Mohammad Hasan Emami; Sayyed Mohammadreza Hakimian; Alireza Fahim; Hojjatollah Rahimi; Hamidreza Bolhasani,2026-07-14T13:18:20Z,https://arxiv.org/abs/2607.12750v1
2607.12539v1,WorldModel-Diffusion,DiTailed: Ensuring Visual Object Consistency in Text-Image-to-Image Flow Matching Models,Francesco Taioli; Daniel Coelho; Iaroslav Melekhov; Roberto Alcover-Couso; Jose Miguel Grande Saiz; Virginia Fernandez Arguedas; Artur Bekasov,2026-07-14T09:09:52Z,https://arxiv.org/abs/2607.12539v1
2607.12497v1,WorldModel-Diffusion,TerraLogic: A Benchmark for Hierarchical Geospatial Reasoning in Earth Observation,Yuhang Yan; Linchao Mou; Bokang Yang; Qingyu Li,2026-07-14T08:30:45Z,https://arxiv.org/abs/2607.12497v1
2607.12464v1,WorldModel-Diffusion,Steering Diffusion Models via Class-Contrastive Influence for Few-Shot Medical Classification,Jeeyung Kim; Erfan Esmaeili; Qiang Qiu,2026-07-14T07:45:46Z,https://arxiv.org/abs/2607.12464v1
2607.12433v1,WorldModel-Diffusion,ARDepth: Auto-regressive Monocular Depth Estimation with Progressive Visual Conditioning,Zijie Wang; Wei Zhang; Weiming Zhang; Xiao Tan; Weikai Chen; Xiaoxu Li; Guanbin Li,2026-07-14T07:06:46Z,https://arxiv.org/abs/2607.12433v1
2607.12404v1,WorldModel-Diffusion,Contrastive-Augmented Flow Matching for Style-Content Disentanglement,Yusong Li; Pingchuan Ma; Ming Gui; Vincent Tao Hu; Björn Ommer,2026-07-14T06:23:52Z,https://arxiv.org/abs/2607.12404v1
2607.12379v1,WorldModel-Diffusion,SeamGen: Artist-Aligned UV Seam Generation via Graph Flow Matching,Hao Xu; Yuqing Zhang; Yiqian Wu; Xueqi Ma; Ding Liang; Yan-Pei Cao; Ying-Tian Liu; Xiaogang Jin,2026-07-14T05:52:52Z,https://arxiv.org/abs/2607.12379v1
2607.12358v1,WorldModel-Diffusion,ACID: Adaptive Caching for vIDeo generation,Om Agrawal; Saurabh Agarwal; Aditya Akella,2026-07-14T05:17:24Z,https://arxiv.org/abs/2607.12358v1
