id,categories,title,authors,published,abs
2606.06415v1,Battery-Simulation,PolyGraphPy: A unified Python framework for atomistic simulation and machine learning-driven polymer design,João G. C. S. Duarte; Shruti Venkatram; Morgan Cencer; Traian Dumitricǎ; Ketson R. M. dos Santos,2026-06-04T17:17:35Z,https://arxiv.org/abs/2606.06415v1
2606.06289v1,Battery-Simulation,Optical Signature of Moiré Superlattices Formed by Twisted SrTiO$_3$ Membranes,T. A. M. Ragib Shahriar; Fumikazu Murakami; Xing He; Konnor Koons; Xinyan Li; Bumseop Kim; Shihan Qin; Varun Harbola; Jochen Mannhart; Yimo Han; Ruijuan Xu; Shengxi Huang; Andrew Rappe; Hanyu Zhu,2026-06-04T15:25:58Z,https://arxiv.org/abs/2606.06289v1
2606.06169v1,Battery-Simulation,Endowing variational phase-field fracture models with custom strength criteria,Roberto Alessi; Matteo Brunetti; Roshan Udaram Patil; Jacinto Ulloa,2026-06-04T13:41:01Z,https://arxiv.org/abs/2606.06169v1
2606.06146v1,Battery-Simulation,Stacking-Dependent Magnetism and Tunable Half-Metallicity in Bilayer Janus 1T-MnSSe,Jakkapat Seeyangnok; Udomsilp Pinsook; Graeme J. Ackland,2026-06-04T13:22:35Z,https://arxiv.org/abs/2606.06146v1
2606.05974v1,Battery-Simulation,The KNN rollercoaster: from bulk ceramics to phase engineered wafer-scale thin films,Giulia Pavese; Federico Orlando; Fabio Melzi; Walter Piazzi; Andrea Pescarolo; Federico Maspero; Marco Asa; Riccardo Gianola; Andrea Picco; Andrea Serafini; Kui Yao; Silvia Picozzi; Laura Castoldi; Miguel-Ángel Badillo-Ávila; Riccardo Bertacco,2026-06-04T10:16:10Z,https://arxiv.org/abs/2606.05974v1
2606.05893v1,Battery-Simulation,Coupled simulation of plasma-surface interactions during early stages of vacuum arcing,Roni Koitermaa; Andreas Kyritsakis; Tauno Tiirats; Flyura Djurabekova; Veronika Zadin,2026-06-04T09:00:33Z,https://arxiv.org/abs/2606.05893v1
2606.06304v1,Battery-Simulation,Eigenmodes of synthetic antiferromagnetic skyrmions,Kauser Zulfiqar; Martin Lang; Samuel J. R. Holt; Swapneel Amit Pathak; Florian Bruckner; Hans Fangohr,2026-06-04T15:42:43Z,https://arxiv.org/abs/2606.06304v1
2606.06295v1,Battery-Simulation,Reactive Flux Matching: Mechanism Discovery and Adaptive Sampling of Rare Events,Rishal Aggarwal; David Ryan Koes; Nicholas M. Boffi; Eric Vanden-Eijnden,2026-06-04T15:31:50Z,https://arxiv.org/abs/2606.06295v1
2606.05989v1,Battery-Simulation,A Comparative Study of Exponential Sum-Connectivity and Product-Connectivity Gourava Indices for Benzenoid Hydrocarbons,H. M. Nagesh; B. Azghar Pasha; U. Vijaya Chandra Kumar; Narahari N,2026-06-04T10:34:42Z,https://arxiv.org/abs/2606.05989v1
2606.05862v1,Battery-Simulation,Aqueous-alcohol mixtures in dimension two: miscibility and micro-segregation,Camille de la Vaissiere; Ayse Butuner; Aurélien Perera,2026-06-04T08:37:59Z,https://arxiv.org/abs/2606.05862v1
2606.06405v1,Battery-Simulation,Bridging CAD and Data-Driven Design: Attributed Feature Graphs for Engineering Design,Abhishek Indupally; Ibraheem Alawadhi; Satchit Ramnath; Jami J. Shah,2026-06-04T17:11:41Z,https://arxiv.org/abs/2606.06405v1
2606.06325v1,Battery-Simulation,Data valuation model for non-monetary exchanges,Julia Blyumen; Eitan Farchi,2026-06-04T16:00:24Z,https://arxiv.org/abs/2606.06325v1
2606.06135v1,Battery-Simulation,Adaptation of the hybrid fictitious domain-immersed boundary method for Reynolds-averaged turbulence modeling,Lucie Kubíčková; Martin Isoz,2026-06-04T13:19:15Z,https://arxiv.org/abs/2606.06135v1
2606.06035v1,Battery-Simulation,Modified augmented Lagrangian preconditioning for mixed-dimensional beam-solid coupling,Max Firmbach; Ivo Steinbrecher; Alexander Popp; Matthias Mayr,2026-06-04T11:29:23Z,https://arxiv.org/abs/2606.06035v1
2606.06493v1,WorldModel-Diffusion,HANDOFF: Humanoid Agentic Task-Space Whole-Body Control via Distilled Complementary Teachers,Lizhi Yang; Junheng Li; Nehar Poddar; Yiling Hou; Gio Huh; Robert Griffin; Georgia Gkioxari; Aaron Ames,2026-06-04T17:59:50Z,https://arxiv.org/abs/2606.06493v1
2606.06328v1,WorldModel-Diffusion,PAMF: Prior-Aware Multimodal Fusion for Incomplete Time Series Data,Ziwen Kan; Wugeng Zheng; Tianlong Chen; Song Wang,2026-06-04T16:04:21Z,https://arxiv.org/abs/2606.06328v1
2606.06303v1,WorldModel-Diffusion,Plug-and-Play Guidance for Discrete Diffusion Models via Gradient-Informed Logit Correction,Hongkun Dou; Zike Chen; Fengji Li; Hongjue Li; Yue Deng,2026-06-04T15:41:53Z,https://arxiv.org/abs/2606.06303v1
2606.06295v1,WorldModel-Diffusion,Reactive Flux Matching: Mechanism Discovery and Adaptive Sampling of Rare Events,Rishal Aggarwal; David Ryan Koes; Nicholas M. Boffi; Eric Vanden-Eijnden,2026-06-04T15:31:50Z,https://arxiv.org/abs/2606.06295v1
2606.06236v1,WorldModel-Diffusion,Tracing the Oracle: Improving Diffusion Timestep Scheduling for 3D CT Reconstruction,Yujia Wu; Zhaoqiang Liu,2026-06-04T14:41:26Z,https://arxiv.org/abs/2606.06236v1
2606.06179v1,WorldModel-Diffusion,Diffusion Models Observe Only Gradients: A Geometric Perspective on Score Matching Errors,Naïl B. Khelifa; Richard E. Turner; Ramji Venkataramanan,2026-06-04T13:53:38Z,https://arxiv.org/abs/2606.06179v1
