id,categories,title,authors,published,abs
2607.24685v1,Battery-Simulation,Growth and characterization of planar hexagonal Ge on CdS,Andrea Besana; Veronica Regazzoni; Marco Faverzani; Fabrizio Rovaris; Emiliano Bonera; Sonia Freddi; Elisa Brugaletta; Mohamed Zaghloul; Fabio Pezzoli; Francesco Montalenti; Monica Bollani; Daniel Chrastina; Anna Marzegalli; Antonio M. Mio; Emilio Scalise; Giovanni Isella,2026-07-27T17:25:01Z,https://arxiv.org/abs/2607.24685v1
2607.24620v1,Battery-Simulation,A General Model of Interfacial Chemical Equilibrium in Phase-Field Method,Yanzhou Ji; Long-Qing Chen,2026-07-27T16:15:08Z,https://arxiv.org/abs/2607.24620v1
2607.24327v1,Battery-Simulation,Aligning Heterogeneous DFT Datasets: A Graph Neural Network Approach to Cross-Functional Formation Energies,Yidong Huang; Tenglong Lu; Hanwen Kang; Junfeng Huang; Sheng Meng; Miao Liu,2026-07-27T12:06:39Z,https://arxiv.org/abs/2607.24327v1
2607.24272v1,Battery-Simulation,Catalyst Diffusion Transformer: Generative Inverse Design of Heterogeneous Catalysts,Hayoung Doo; Dong Hyeon Mok; Seoin Back; Jonggeol Na,2026-07-27T11:11:33Z,https://arxiv.org/abs/2607.24272v1
2607.24107v1,Battery-Simulation,Atomic-scale phase-field modeling with dopants: Stochastic self-consistent harmonic approximation with fractional site occupancy,Kairi Masuda; Yu Kumagai,2026-07-27T07:46:13Z,https://arxiv.org/abs/2607.24107v1
2607.23886v1,Battery-Simulation,Harnessing X-ray Absorption Spectroscopy Data through Multimodal Mining of Battery Literature,Tanjin He; Aikaterini Vriza; Logan Ward; Xu Huang; Yiming Chen; Anubhav Jain; Gerbrand Ceder; Rajeev S. Assary; Ian T. Foster; Maria K. Y. Chan,2026-07-26T23:12:06Z,https://arxiv.org/abs/2607.23886v1
2607.23868v1,Battery-Simulation,Dispersion models describing coupled systems in doped crystals. II. Infrared phonon excitations in GaAs single crystals and phonon-plasmon coupling in Zn-doped GaAs,Daniel Franta; Beata Hroncova; Mihai-George Muresan; Stefan Zollner,2026-07-26T22:21:29Z,https://arxiv.org/abs/2607.23868v1
2607.23461v1,Battery-Simulation,Molecular dynamics with a first-principles-validated universal machine-learning potential reveals dynamic elementary processes of growth-related adspecies on GaN(0001),Yoshito Takaesu; Akira Kusaba; Junko Ishii; Shigenori Matsushima; Yoshihiro Kangawa,2026-07-26T05:06:39Z,https://arxiv.org/abs/2607.23461v1
2607.24386v1,Battery-Simulation,Electron Hydrodynamics and Bernoulli Effect in Venturi-Shaped 2D Systems,C. A. Monari; A. D. Levin; A. S. Jaroshevich; Z. D. Kvon; V. A. Chitta; D. V. Dmitriev; A. K. Bakarov; G. M. Gusev,2026-07-27T13:03:24Z,https://arxiv.org/abs/2607.24386v1
2607.24373v1,Battery-Simulation,Anomalous Localization in Magnetically Doped Two-Dimensional Topological Insulators,Felippe Amorim; Washington F. dos Santos; Mauro S. Ferreira; Alexandre Reily Rocha; Caio Lewenkopf,2026-07-27T12:49:04Z,https://arxiv.org/abs/2607.24373v1
2607.23695v1,Battery-Simulation,Engineering two-body interaction for the Moore-Read State,Yi Yang; Xin Wan; Zi-Xiang Hu,2026-07-26T14:41:11Z,https://arxiv.org/abs/2607.23695v1
2607.24574v1,Battery-Simulation,Reframing the coupling force of adaptive resolution simulation in terms of the Liouville-type hierarchy for open systems,Julian F. Hille; Rupert Klein,2026-07-27T15:38:35Z,https://arxiv.org/abs/2607.24574v1
2607.24239v1,Battery-Simulation,Evolution of dipole-dipole dynamics in cold ammonia collisions,Yao Chang; André J. A. van Roij; Stach E. J. Kuijpers; Sven Herbers; Etienne F. Walraven; Tijs Karman; Sebastiaan Y. T. van de Meerakker,2026-07-27T10:17:28Z,https://arxiv.org/abs/2607.24239v1
2607.24133v1,Battery-Simulation,Coupling of Cation and Anion Dynamics in Solid Electrolytes Revealed by Virtual Isotopic Substitution Molecular Dynamics,Xintian Wang; Andrew L. Goodwin; Theodosios Famprikis,2026-07-27T08:15:25Z,https://arxiv.org/abs/2607.24133v1
2607.23834v1,Battery-Simulation,Symmetry of Spin Systems as Automorphisms of Undirected Weighted Graphs: Realizability Criterion and Complete Taxonomy up to 14 Spins,Dmitry A. Cheshkov; Dmitry O. Sinitsyn; Artemiy I. Nichugovskiy,2026-07-26T20:40:13Z,https://arxiv.org/abs/2607.23834v1
2607.23824v1,Battery-Simulation,The Uhlenbeck-Ford model in two dimensions: Reference system for fluid-phase free-energy calculations,Samuel Cajahuaringa; Rodolfo Paula Leite; Maurice de Koning,2026-07-26T20:14:28Z,https://arxiv.org/abs/2607.23824v1
2607.23812v1,Battery-Simulation,Electrolytes confined between polarizable surfaces in slit pores with anisotropic permittivity tensor,Alexandre P. dos Santos; Yan Levin,2026-07-26T19:22:28Z,https://arxiv.org/abs/2607.23812v1
2607.23634v1,Battery-Simulation,Variational-Ising-Attention (VIA):TailoredAttentionMattersfor Science,Rui Wang,2026-07-26T12:44:36Z,https://arxiv.org/abs/2607.23634v1
2607.23922v1,Battery-Simulation,Scalable No-Stockout Charging Scheduling for Battery Swapping Under Time-of-Use Prices,Eunbin Cho; Junki Cho; Hakjin Lee; Jaehoon Sim; Junghoon Seo,2026-07-27T01:31:36Z,https://arxiv.org/abs/2607.23922v1
2607.23525v1,Battery-Simulation,$\partial^2 ( \mathrm{TO} ) $: A Dual Topological Derivative-Based Enriched Topology Optimization for Fracture Mitigation in 3-D Brittle Solids,Majd Kosta; Shangru Liu; Alejandro M. Aragón,2026-07-26T07:49:10Z,https://arxiv.org/abs/2607.23525v1
2607.23886v1,AI-Battery,Harnessing X-ray Absorption Spectroscopy Data through Multimodal Mining of Battery Literature,Tanjin He; Aikaterini Vriza; Logan Ward; Xu Huang; Yiming Chen; Anubhav Jain; Gerbrand Ceder; Rajeev S. Assary; Ian T. Foster; Maria K. Y. Chan,2026-07-26T23:12:06Z,https://arxiv.org/abs/2607.23886v1
