id,categories,title,authors,published,abs
2606.18148v1,Battery-Simulation,High-temperature ferromagnetism and antiferromagnetism in monolayer \ce{CrTe2}: Roles of strong spin-lattice coupling and charge doping,Anupama S; Mukul Kabir,2026-06-16T16:46:35Z,https://arxiv.org/abs/2606.18148v1
2606.18090v1,Battery-Simulation,Impact of dynamic electrostatic disorder on hole mobility in rubrene: a nonadiabatic molecular dynamics investigation,Jan Elsner; Samuele Giannini; Jochen Blumberger,2026-06-16T15:55:32Z,https://arxiv.org/abs/2606.18090v1
2606.18083v1,Battery-Simulation,Tunable Electronic and Transport Properties of Biphenylene via Fluorination and Disorder,Lucas Soares Sousa; Felipe Crasto de Lima; Roberto Hiroki Miwa,2026-06-16T15:46:38Z,https://arxiv.org/abs/2606.18083v1
2606.18077v1,Battery-Simulation,Highly nonlinear Moiré exciton and trion polaritons,Arnab Barman Ray; Trevor Ollis; Fei Cheng; Adam L. Freidman; Aubrey T. Hanbicki; Anthony Nickolas Vamivakas,2026-06-16T15:45:01Z,https://arxiv.org/abs/2606.18077v1
2606.18046v1,Battery-Simulation,Coupled spin dynamics in epitaxial trilayer heterostructures of ferrimagnetic garnet,A. Del Giacco; M. J. Gross; O. Wojewoda; L. Menna; T. Grossmark; P. Lauer; V. Levati; S. Kurdi; E. Albisetti; D. Petti; M. Urbanek; C. A. Ross,2026-06-16T15:23:35Z,https://arxiv.org/abs/2606.18046v1
2606.18014v1,Battery-Simulation,Theory of clusterization in orbitally degenerate transition-metal compounds driven by lattice instabilities,Soshun Ozaki; Kota Mitsumoto; Chisa Hotta,2026-06-16T14:56:26Z,https://arxiv.org/abs/2606.18014v1
2606.17954v1,Battery-Simulation,Revisiting quantum effects on dislocation glide in bcc metals from DFT calculations and machine-learning potentials,Arnaud Allera; Lisa Ventelon; Mihai-Cosmin Marinica; David Rodney; Laurent Proville,2026-06-16T14:08:19Z,https://arxiv.org/abs/2606.17954v1
2606.17892v1,Battery-Simulation,Influence of Ultramicroporosity and Surface Chemistry on Dynamic CO2 Capture in Activated Carbons,S. Gooijer; P. Goosen; C. G. Díaz-Maroto; I. Moreno; S. Calero; J. Fermoso; J. M. Vicent-Luna,2026-06-16T13:12:57Z,https://arxiv.org/abs/2606.17892v1
2606.17870v1,Battery-Simulation,Robust Signatures of Fragile Topology,Viktor Könye; Ihor Nimyi; Oleg Janson; Jeroen van den Brink; Jasper van Wezel; Cosma Fulga,2026-06-16T12:41:53Z,https://arxiv.org/abs/2606.17870v1
2606.17829v1,Battery-Simulation,Bridging the continuum and the kinetic-Boltzmann theories of heat flow through generalized Knudsen numbers,Nikhil Malviya; Navaneetha K. Ravichandran,2026-06-16T11:56:23Z,https://arxiv.org/abs/2606.17829v1
2606.17469v1,Battery-Simulation,Lifetime Sample Tracking (LiST): A Data Platform for Materials Science,Anthony Richardella; Isaiah A Moses; Konrad Hilse; Frank Santaguida; Kevin Dressler; Ric Wilburn; Saiyyam Kochar; Wesley F. Reinhart; Adri C. T. van Duin; Nitin Samarth; Vincent H. Crespi; Joan M. Redwing,2026-06-16T03:29:36Z,https://arxiv.org/abs/2606.17469v1
2606.17012v1,Battery-Simulation,"Evolution of Nonlinear Ion Transport in Nanopore Arrays: Ionic Conductance, Current Rectification, and Osmotic Power",Chih-Yuan Lin; Marija Drndić,2026-06-15T17:45:09Z,https://arxiv.org/abs/2606.17012v1
2606.16850v1,Battery-Simulation,"PF-DIC: Phase field digital image correlation for integrated full-field displacement, strain, and damage measurements",Dingxiang Zhu; Ye Lu,2026-06-15T15:26:22Z,https://arxiv.org/abs/2606.16850v1
2606.16812v1,Battery-Simulation,Data-Driven Micromechanical Characterization and Mapping of Shale Rocks Using High Speed Nanoindentation,Shaziya Ahmed Banu; Xukai Zhang; Samah A. Mahgoub; Christopher C. Walker; George M. Pharr; Arash Noshadravan; Sara Abedi,2026-06-15T14:55:53Z,https://arxiv.org/abs/2606.16812v1
2606.16706v1,Battery-Simulation,GaN Nucleation Landscape on Patterned Sapphire Shaped by the Growth Temperature of Directly Grown Boron-Compound Masks,Yunjin Heo; Donghoi Kim; Hyeonoh Jo; Aelim Ha; Soohyung Park; Jaewu Choi; Chinkyo Kim,2026-06-15T13:38:58Z,https://arxiv.org/abs/2606.16706v1
2606.16702v1,Battery-Simulation,Activated Migration of Localized Ligand-Field Excitons in Atomically Thin CrCl3,Hyesun Kim; Renlong Liu; Sangho Yoon; Hyunjong Lim; Takashi Taniguchi; Kenji Watanabe; Jonghwan Kim; Changgu Lee; Sunmin Ryu,2026-06-15T13:36:01Z,https://arxiv.org/abs/2606.16702v1
2606.16550v1,Battery-Simulation,Lattice Matching Dictates the Growth Mode and Quality of Deuterium Crystallization in Confined Spherical Shells,Peng Bi; Yu-Shen Wan; Wei Zhang; Jian Chen; Yong Yi; Qi-Feng Chen,2026-06-15T10:52:15Z,https://arxiv.org/abs/2606.16550v1
2606.16385v1,Battery-Simulation,Melt-Quench Failures and Practical Solutions for Universal Machine-Learning Interatomic Potentials in Amorphous Structure Generation,Shuwei Li; Yuqi An; Xingyu Guo; Wenqiang Yang; Zhenbin Wang,2026-06-15T08:17:17Z,https://arxiv.org/abs/2606.16385v1
2606.16346v2,Battery-Simulation,Phase-field analysis of fracture in heterogeneous wellbore systems: effects of casing eccentricity and cement-formation interface strength,Tharunsarathy Sachithanantham; Wasim Niyaz Munshi; Chandrasekhar Annavarapu; Birendra Jha,2026-06-15T07:49:07Z,https://arxiv.org/abs/2606.16346v2
2606.17975v1,Battery-Simulation,Manipulation of Topological Corner States via Subchiral Symmetry,Hai-Tao Ding; Tianqi Chen; Leong-Chuan Kwek; Jiangbin Gong,2026-06-16T14:29:05Z,https://arxiv.org/abs/2606.17975v1
2606.17855v1,Battery-Simulation,Higher-order topological metasurface based on split-ring resonators with dipole-quadrupole couplings,Alina D. Rozenblit; Nikita A. Olekhno,2026-06-16T12:26:40Z,https://arxiv.org/abs/2606.17855v1
2606.17804v1,Battery-Simulation,Spin-Wave Phase Shifter Controlled by a Domain Wall Racetrack,Uladzislau Makartsou; Olena Tartakivska; Paweł Gruszecki; Anton Lutsenko; Sebastiaan van Dijken; Volodymyr V. Kruglyak; Maciej Krawczyk,2026-06-16T11:27:36Z,https://arxiv.org/abs/2606.17804v1
2606.17547v1,Battery-Simulation,Beyond the interface: Persistent Hopping Transport and Frequency Dispersion in Strong-inversion Cryogenic MOSFETs,Keito Yoshinaga; Wataru Miyagi; Ryo Toyoshima; Munehiro Tada; Ken Uchida,2026-06-16T05:51:42Z,https://arxiv.org/abs/2606.17547v1
2606.16977v1,Battery-Simulation,Deterministic single-photon sources in hexagonal boron nitride with electron-dose-tuned purity and reversible thermal quenching,Amrita Majumder; Janhavi Khunte; Ikshvaku Shyam; Rohit Kumar; and Anshuman Kumar,2026-06-15T17:13:56Z,https://arxiv.org/abs/2606.16977v1
2606.16598v1,Battery-Simulation,Ultracold atomic lattice systems for simulating topological phases: A review,Bei-Bei Wang; Xiao-Dong Lin; Jinyi Zhang; Long Zhang,2026-06-15T11:46:30Z,https://arxiv.org/abs/2606.16598v1
2606.16424v2,Battery-Simulation,Real-space spectral functions of three-dimensional billion-size topological non-Hermitian matter with tensor networks,Yitao Sun; Jose L. Lado; Guangze Chen,2026-06-15T09:02:11Z,https://arxiv.org/abs/2606.16424v2
2606.16410v1,Battery-Simulation,Direct Nanoscale Pyroelectric Characterization of a CuInP${}_2$S${}_6$ van der Waals Nanogenerator,Valentin Fonck; Roop K. Mech; Mohammadali Razeghi; Stuart Finch; Aljoscha Söll; Phillip Dobson; Jonathan R. Weaver; Zdenek Sofer; Oleg Kolosov; Jean Spièce; Pascal Gehring,2026-06-15T08:49:15Z,https://arxiv.org/abs/2606.16410v1
2606.18028v1,Battery-Simulation,Thermodynamically consistent modeling of ion exchange membranes in multi-ionic environments,Noah Lettner; Felix K. Schwab; Birger Horstmann,2026-06-16T15:05:34Z,https://arxiv.org/abs/2606.18028v1
2606.16950v1,Battery-Simulation,Latent space mapping of interpretable structural coordinates from stochastic single-molecule signals,Matteo Cartiglia; Sandro Kuppel; Wouter Botermans Wannes Peeters; Natan Biesmans; Liam Vandekerckhove; Eric Beamish; Koen Ongena; Wouter Renckens; Pol Van Dorpe; Sanjin Marion,2026-06-15T16:49:11Z,https://arxiv.org/abs/2606.16950v1
2606.16859v1,Battery-Simulation,Transferable machine learning of excited-state dynamics with extremal pooling,Cesare Malosso; Wei Bin How; Gonzalo Díaz Mirón; Ali Hassanali; Michele Ceriotti,2026-06-15T15:34:30Z,https://arxiv.org/abs/2606.16859v1
2606.16500v1,Battery-Simulation,Estimating the disjoining pressure of liquid nanofilms from molecular dynamics simulations via implicit treatment of the bulk liquid phase,Wang Jianzhou; Zuo Zufeng; Lau Denvid; Wang Yuzhu; Mo Pinqiang; Ji Yukun; Yu Liyuan; Yang Yafan,2026-06-15T10:01:11Z,https://arxiv.org/abs/2606.16500v1
2606.17971v1,Battery-Simulation,Online Spectral Deflation for State Constrained Optimal Control Problems,Teeratorn Kadeethum; Francesco Ballarin; Youngsoo Choi; Sanghyun Lee,2026-06-16T14:27:47Z,https://arxiv.org/abs/2606.17971v1
2606.17529v1,Battery-Simulation,Domain-Validity-Gated Metamorphic Testing of Scientific ML Surrogates,Meng Li; Xiaohua Yang; Jie Liu; Shiyu Yan,2026-06-16T05:13:05Z,https://arxiv.org/abs/2606.17529v1
2606.17390v1,Battery-Simulation,A Differentiable GPU-Accelerated Finite Element Framework for Inverse Characterization of Finite-Strain Anisotropic Plasticity,Deepak Sharma; Itzel Salgado; Lu Huang; Hui-Ping Wang; Jian Cao,2026-06-16T01:02:33Z,https://arxiv.org/abs/2606.17390v1
2606.17291v1,Battery-Simulation,STORX: An Open-Source Object-Oriented Framework for Shape and Topology Optimization in MATLAB,Amir M. Mirzendehdel; Krishnan Suresh,2026-06-15T20:58:58Z,https://arxiv.org/abs/2606.17291v1
2606.16874v1,Battery-Simulation,Understanding Scam Trends and Rail Paths from Reddit Self-Disclosure Narratives,Yangjun Zhang; Mirko Bottarelli; Mark Hooper; Carsten Maple,2026-06-15T15:50:07Z,https://arxiv.org/abs/2606.16874v1
2606.16653v1,Battery-Simulation,The CREATOR Project: Towards a Computational Electric Machine Laboratory,Sebastian Schöps; Annette Muetze; Herbert De Gersem; Herbert Egger; Manfred Kaltenbacher,2026-06-15T12:43:58Z,https://arxiv.org/abs/2606.16653v1
2606.16291v1,Battery-Simulation,High-Fidelity Numerical Modeling for the Mechanical Characterization of a Full-Scale Test Bridge,Jacopo Bonari; Max von Danwitz; Alexander Popp,2026-06-15T06:52:42Z,https://arxiv.org/abs/2606.16291v1
2606.18237v1,AI-Battery,ReproRepo: Scaling Reproducibility Audits with GitHub Repository Issues,Shanda Li; Qiuhong Anna Wei; Jingwu Tang; Valerie Chen; Nihar B Shah; Tim Dettmers; Yiming Yang; Ameet Talwalkar,2026-06-16T17:58:05Z,https://arxiv.org/abs/2606.18237v1
2606.16950v1,AI-Battery,Latent space mapping of interpretable structural coordinates from stochastic single-molecule signals,Matteo Cartiglia; Sandro Kuppel; Wouter Botermans Wannes Peeters; Natan Biesmans; Liam Vandekerckhove; Eric Beamish; Koen Ongena; Wouter Renckens; Pol Van Dorpe; Sanjin Marion,2026-06-15T16:49:11Z,https://arxiv.org/abs/2606.16950v1
2606.17235v1,AI-Battery,Physics-Informed Attention Mechanism and Generalization Capability of Deep Learning-Based Grain Growth Evolution Prediction,Pungponhavoan Tep; Marc Bernacki,2026-06-15T19:28:57Z,https://arxiv.org/abs/2606.17235v1
2606.16812v1,AI-Battery,Data-Driven Micromechanical Characterization and Mapping of Shale Rocks Using High Speed Nanoindentation,Shaziya Ahmed Banu; Xukai Zhang; Samah A. Mahgoub; Christopher C. Walker; George M. Pharr; Arash Noshadravan; Sara Abedi,2026-06-15T14:55:53Z,https://arxiv.org/abs/2606.16812v1
2606.18208v1,WorldModel-Diffusion,Looped World Models,Hongyuan Adam Lu; Z. L. Victor Wei; Qun Zhang; Jinrui Zeng; Bowen Cao; Lingwei Meng; Mocheng Li; Zezhong Wang; Haonan Yin; Naifu Xue; Minyu Chen; Cenyuan Zhang; Zefan Zhang; Hao Wei; Jiawei Zhou; Haoran Xu; Hao Yang; Ronglai Zuo; Tongda Xu; Yonghao Li; Jian Chen; Hebin Wang; Zeyu Gao; Yang Li; Wei Zhao; Qimin Zhong; Siqi Liu; Yumeng Zhang; Leyan Cui; Zhangyu Wang; Wai Lam,2026-06-16T17:37:27Z,https://arxiv.org/abs/2606.18208v1
2606.18186v1,WorldModel-Diffusion,Kolmogorov Regression for Robust Diffusion Policies,Lekan Molu,2026-06-16T17:18:54Z,https://arxiv.org/abs/2606.18186v1
