id,categories,title,authors,published,abs
2605.05104v1,Battery-Simulation,Building informative materials datasets beyond targeted objectives,Rafael Espinosa Castañeda; Ashley Dale; Hongchen Wang; Yonatan Kurniawan; Hao Wan; Runze Zhang; Adji Bousso Dieng; Kangming Li; Jason Hattrick-Simpers,2026-05-06T16:39:01Z,https://arxiv.org/abs/2605.05104v1
2605.04986v1,Battery-Simulation,Nonlinear phonon dispersion in disordered solids and non-Debye vibrational spectra,Edan Lerner; Eran Bouchbinder,2026-05-06T14:40:58Z,https://arxiv.org/abs/2605.04986v1
2605.04854v1,Battery-Simulation,Emergence of Localized Surface Plasmons in Unpatterned Hyperdoped Polycrystalline Silicon,Mohamad Bahsoun; Jesse Groenen; Gonzague Agez; Sébastien Joulié; Cécile Marcelot; Robin Cours; Sébastien Kerdiles; Mathieu Opprecht; Caroline Bonafos; Jean-Marie Poumirol,2026-05-06T12:50:45Z,https://arxiv.org/abs/2605.04854v1
2605.04774v1,Battery-Simulation,Spin-wave bandgap engineering via mode hybridization in dipolar-coupled YIG film/CoFeB nanodisk magnonic crystals,Junyoung Hyun; Krzysztof Szulc; Mateusz Zelent; Nikolai Kuznetsov; Lukáš Flajšman; Maciej Krawczyk; Paweł Gruszecki; Sebastiaan van Dijken,2026-05-06T11:20:36Z,https://arxiv.org/abs/2605.04774v1
2605.04620v1,Battery-Simulation,"Dielectric, magnetic, and magnetodielectric behaviors of BaFe12O19 hexaferrite modulated by Mn and Ti substitutions",Xiao-Fan Zhang; Yang Yang; Ze-Qing Guo; Li Lv; Can Gao; Jian-Ping Zhou; Xiao-ming Chen,2026-05-06T08:09:33Z,https://arxiv.org/abs/2605.04620v1
2605.04521v1,Battery-Simulation,Unveiling the Atomistic Mechanisms of Shear-Induced LDA$\leftrightarrow$HDA Transformations and Shear Banding in Amorphous Silicon under High Pressures,Hao Chen; Valery I. Levitas; Tengyi Liu; Jingyu Lu; Rui Zhu; Zhongqiang Zhang,2026-05-06T06:02:37Z,https://arxiv.org/abs/2605.04521v1
2605.04370v1,Battery-Simulation,Magnetic influence on ion transport in concentrated solid solutions: An analytic investigation,Timothy Carlson; Sanjay Govindjee,2026-05-06T00:25:15Z,https://arxiv.org/abs/2605.04370v1
2605.04294v1,Battery-Simulation,Spin Dynamics from Atomistic Quantum Simulations,Enrico Drigo; Marquis M. McMillan; Benjamin Pingault; Yinan Dong; F. Joseph Heremans; David D. Awschalom; Giulia Galli,2026-05-05T20:55:35Z,https://arxiv.org/abs/2605.04294v1
2605.04229v1,Battery-Simulation,Capabilities of Auto-encoders and Principal Component Analysis of the Reduction of Microstructural Images; Application on the Acceleration of Phase-Field Simulations,Seifallah Fetni; Thinh Quy Duc Pham; Truong Vinh Hoang; Hoang Son Tran; Laurent Duchêne; Xuan-Van Tran; Anne Marie Habraken,2026-05-05T19:13:28Z,https://arxiv.org/abs/2605.04229v1
2605.03755v1,Battery-Simulation,Spontaneous Topological Locking and Symmetry Restoration of Meron Lattices in Synthetic Antiferromagnets,Gülşen Doğan; Ümit Akıncı,2026-05-05T13:41:01Z,https://arxiv.org/abs/2605.03755v1
2605.03738v1,Battery-Simulation,Defect-Engineered Beryllium Dinitride (BeN2) Monolayer with Light-Metal Decoration for Reversible High-Capacity Hydrogen Storage,Wael Othman; Ibrahim Alghoul; K-F. Aguey-Zinsou; Nacir Tit; Tanveer Hussain,2026-05-05T13:25:09Z,https://arxiv.org/abs/2605.03738v1
2605.03731v1,Battery-Simulation,A Correction Method for Crack Area Overestimation in Phase-Field Fracture,M. Castillón; J. Segurado; I. Romero,2026-05-05T13:20:35Z,https://arxiv.org/abs/2605.03731v1
2605.03673v1,Battery-Simulation,"Beyond lead halide perovskites: visible light photovoltaics with phase engineered bismuth-based oxide double-perovskites, Bi2MCrO6 (M = Fe, Mn)",N P Vikas; Ranjit K Pradhan; Somdutta Mukherjee; Udai P Singh; Biplab K Patra; Ravi P Srivastava; Amritendu Roy,2026-05-05T12:11:55Z,https://arxiv.org/abs/2605.03673v1
2605.03672v1,Battery-Simulation,Deterministic positioning of circular Bragg gratings using atomic force lithography for high-performance quantum dot light sources,Sai Abhishikth Dhurjati; Moritz Langer; Yared G. Zena; Ahmad Rahimi; Liesa Raith; Martin Bauer; Frank H. P. Fitzek; Riccardo Bassoli; Caspar Hopfmann,2026-05-05T12:10:53Z,https://arxiv.org/abs/2605.03672v1
2605.03593v1,Battery-Simulation,Pressure induced Electronic and Structural Transition in Ba$_2$NiTeO$_6$,Bidisha Mukherjee; Supratik Mukherjee; Mrinmay Sahu; Bhagyashri Giri; A C Gracia Castro; G Vaitheeswaran; Konstantin Glazyrin; Goutam Dev Mukherjee,2026-05-05T10:12:58Z,https://arxiv.org/abs/2605.03593v1
2605.03529v1,Battery-Simulation,Adjacent Sink Strengths Used in Multiscale Kinetic Rate Equation Simulations of Defects and Impurities in Solids,Tommy Ahlgren,2026-05-05T09:04:03Z,https://arxiv.org/abs/2605.03529v1
2605.03457v1,Battery-Simulation,Energy dissipation at the atomic scale explains how fracture energy depends on crack velocity in silica glass,Marthe Grønlie Guren; Sigbjørn Løland Bore; François Renard; Henrik Andersen Sveinsson,2026-05-05T07:44:11Z,https://arxiv.org/abs/2605.03457v1
2605.04599v1,Battery-Simulation,On Electropolymerized Fingerprints and their Potential for Identification and Encryption,Antoine Baron; Luc Brulin; Corentin Scholaert; Yannick Coffinier; Fabien Alibart; Sébastien Pecqueur,2026-05-06T07:44:54Z,https://arxiv.org/abs/2605.04599v1
2605.04318v1,Battery-Simulation,Macromolecular tribology at flowing solid/liquid interfaces,Malo Velay; Jean Comtet,2026-05-05T21:38:11Z,https://arxiv.org/abs/2605.04318v1
