id,categories,title,authors,published,abs
2603.18725v1,Battery-Simulation,A first-principles linear response theory for open quantum systems and its application to Orbach and direct magnetic relaxation in Ln-based coordination polymers,Mikolaj Żychowicz; Jakub J. Zakrzewski; Szymon Chorazy; Alessandro Lunghi,2026-03-19T10:19:50Z,https://arxiv.org/abs/2603.18725v1
2603.18710v1,Battery-Simulation,Origin of Reduced Coercive Field in ScAlN: Synergy of Structural Softening and Dynamic Atomic Correlations,Ryotaro Sahashi; Po-Yen Chen; Teruyasu Mizoguchi,2026-03-19T10:09:18Z,https://arxiv.org/abs/2603.18710v1
2603.18650v1,Battery-Simulation,DeePAW: A universal machine learning model for orbital-free ab initio calculations,Tianhao Su; Shunbo Hu; Yue Wu; Runhai Oyang; Xitao Wang; Musen Li; Jeffrey Reimers; Tong-Yi Zhang,2026-03-19T09:16:30Z,https://arxiv.org/abs/2603.18650v1
2603.19081v1,Battery-Simulation,Utility-scale quantum computational chemistry,Davide Castaldo; Markus Reiher,2026-03-19T16:08:35Z,https://arxiv.org/abs/2603.19081v1
2603.18864v1,Battery-Simulation,Data-driven construction of machine-learning-based interatomic potentials for gas-surface scattering dynamics: the case of NO on graphite,Samuel Del Fré; Gilberto A. Alou Angulo; Maurice Monnerville; Alejandro Rivero Santamaría,2026-03-19T13:11:27Z,https://arxiv.org/abs/2603.18864v1
2603.18860v1,Battery-Simulation,Pore-scale modeling of capillary-driven binder migration during battery electrode drying,Marcel Weichel; Martin Reder; Gerit Mühlberg; David Burger; Philip Scharfer; Wilhelm Schabel; Britta Nestler; Daniel Schneider,2026-03-19T13:09:04Z,https://arxiv.org/abs/2603.18860v1
2603.18569v1,Battery-Simulation,Damage identification using noisy frequency response functions based on topology optimization,Akira Saito; Ryo Sugai; Zhongxu Wang; Hidetaka Saomoto,2026-03-19T07:30:01Z,https://arxiv.org/abs/2603.18569v1
2603.19222v1,WorldModel-Diffusion,Spectrally-Guided Diffusion Noise Schedules,Carlos Esteves; Ameesh Makadia,2026-03-19T17:59:12Z,https://arxiv.org/abs/2603.19222v1
2603.19219v1,WorldModel-Diffusion,DriveTok: 3D Driving Scene Tokenization for Unified Multi-View Reconstruction and Understanding,Dong Zhuo; Wenzhao Zheng; Sicheng Zuo; Siming Yan; Lu Hou; Jie Zhou; Jiwen Lu,2026-03-19T17:58:22Z,https://arxiv.org/abs/2603.19219v1
2603.19185v1,WorldModel-Diffusion,MIDST Challenge at SaTML 2025: Membership Inference over Diffusion-models-based Synthetic Tabular data,Masoumeh Shafieinejad; Xi He; Mahshid Alinoori; John Jewell; Sana Ayromlou; Wei Pang; Veronica Chatrath; Garui Sharma; Deval Pandya,2026-03-19T17:42:46Z,https://arxiv.org/abs/2603.19185v1
2603.19146v1,WorldModel-Diffusion,D5P4: Partition Determinantal Point Process for Diversity in Parallel Discrete Diffusion Decoding,Jonathan Lys; Vincent Gripon; Bastien Pasdeloup; Axel Marmoret; Lukas Mauch; Fabien Cardinaux; Ghouthi Boukli Hacene,2026-03-19T17:02:08Z,https://arxiv.org/abs/2603.19146v1
2603.18994v1,WorldModel-Diffusion,Evaluating Game Difficulty in Tetris Block Puzzle,Chun-Jui Wang; Jian-Ting Guo; Hung Guei; Chung-Chin Shih; Ti-Rong Wu; I-Chen Wu,2026-03-19T15:00:28Z,https://arxiv.org/abs/2603.18994v1
2603.18992v1,WorldModel-Diffusion,Foundations of Schrödinger Bridges for Generative Modeling,Sophia Tang,2026-03-19T14:59:56Z,https://arxiv.org/abs/2603.18992v1
2603.18991v1,WorldModel-Diffusion,CRAFT: Aligning Diffusion Models with Fine-Tuning Is Easier Than You Think,Zening Sun; Zhengpeng Xie; Lichen Bai; Shitong Shao; Shuo Yang; Zeke Xie,2026-03-19T14:59:46Z,https://arxiv.org/abs/2603.18991v1
2603.18907v1,WorldModel-Diffusion,Neural Galerkin Normalizing Flow for Transition Probability Density Functions of Diffusion Models,Riccardo Saporiti; Fabio Nobile,2026-03-19T13:43:18Z,https://arxiv.org/abs/2603.18907v1
2603.18865v1,WorldModel-Diffusion,RadioDiff-FS: Physics-Informed Manifold Alignment in Few-Shot Diffusion Models for High-Fidelity Radio Map Construction,Xiucheng Wang; Zixuan Guo; Nan Cheng,2026-03-19T13:12:09Z,https://arxiv.org/abs/2603.18865v1
2603.18853v1,WorldModel-Diffusion,Learn for Variation: Variationally Guided AAV Trajectory Learning in Differentiable Environments,Xiucheng Wang; Zhenye Chen; Nan Cheng,2026-03-19T12:57:42Z,https://arxiv.org/abs/2603.18853v1
2603.18817v1,WorldModel-Diffusion,Seasoning Generative Models for a Generalization Aftertaste,Hisham Husain; Valentin De Bortoli; Richard Nock,2026-03-19T12:13:03Z,https://arxiv.org/abs/2603.18817v1
2603.18634v1,WorldModel-Diffusion,SwiftGS: Episodic Priors for Immediate Satellite Surface Recovery,Rong Fu; Jiekai Wu; Haiyun Wei; Xiaowen Ma; Shiyin Lin; Kangan Qian; Chuang Liu; Jianyuan Ni; Simon James Fong,2026-03-19T08:59:07Z,https://arxiv.org/abs/2603.18634v1
2603.18561v1,WorldModel-Diffusion,CausalVAD: De-confounding End-to-End Autonomous Driving via Causal Intervention,Jiacheng Tang; Zhiyuan Zhou; Zhuolin He; Jia Zhang; Kai Zhang; Jian Pu,2026-03-19T07:21:01Z,https://arxiv.org/abs/2603.18561v1
2603.18483v1,WorldModel-Diffusion,Precise Performance of Linear Denoisers in the Proportional Regime,Reza Ghane; Danil Akhtiamov; Babak Hassibi,2026-03-19T04:37:58Z,https://arxiv.org/abs/2603.18483v1
2603.18464v1,WorldModel-Diffusion,AcceRL: A Distributed Asynchronous Reinforcement Learning and World Model Framework for Vision-Language-Action Models,Chengxuan Lu; Shukuan Wang; Yanjie Li; Wei Liu; Shiji Jin; Fuyuan Qian; Peiming Li; Baigui Sun; Yang Liu,2026-03-19T03:50:45Z,https://arxiv.org/abs/2603.18464v1
2603.19235v1,WorldModel-Diffusion,Generation Models Know Space: Unleashing Implicit 3D Priors for Scene Understanding,Xianjin Wu; Dingkang Liang; Tianrui Feng; Kui Xia; Yumeng Zhang; Xiaofan Li; Xiao Tan; Xiang Bai,2026-03-19T17:59:58Z,https://arxiv.org/abs/2603.19235v1
2603.19231v1,WorldModel-Diffusion,MonoArt: Progressive Structural Reasoning for Monocular Articulated 3D Reconstruction,Haitian Li; Haozhe Xie; Junxiang Xu; Beichen Wen; Fangzhou Hong; Ziwei Liu,2026-03-19T17:59:52Z,https://arxiv.org/abs/2603.19231v1
2603.19227v1,WorldModel-Diffusion,Bridging Semantic and Kinematic Conditions with Diffusion-based Discrete Motion Tokenizer,Chenyang Gu; Mingyuan Zhang; Haozhe Xie; Zhongang Cai; Lei Yang; Ziwei Liu,2026-03-19T17:59:51Z,https://arxiv.org/abs/2603.19227v1
